Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
4,"P Centore","Perceptual Reflectance Weighting for Estimating Kubelka-Munk Coefficients",2014,"","munsellcolourscienceforpainters …","https://www.munsellcolourscienceforpainters.com/ColourSciencePapers/PerceptualReflectanceWeightingForKubelkaMunk.pdf","https://scholar.google.com/scholar?cites=18312052537313936898&as_sdt=2005&sciodt=2007&hl=en",183,"2024-02-09 13:10:22","PDF","","","",,,,,4,0.40,4,1,10,"The Kubelka-Munk model relates the colours of mixtures to the absorption and scattering coefficients (K and S) of the constituent colorants. A 1987 least squares algorithm by Walowit, …","https://www.munsellcolourscienceforpainters.com/ColourSciencePapers/PerceptualReflectanceWeightingForKubelkaMunk.pdf","https://scholar.google.com/scholar?q=related:Akbj4sJ6If4J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
10,"M Wu, J Jin, J Zhang, F Wang","Calculation method of a random beard fibrogram based on the derived Kubelka–Munk theory",2019,"Textile Research Journal","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0040517518790969","https://scholar.google.com/scholar?cites=15299367092917065529&as_sdt=2005&sciodt=2007&hl=en",184,"2024-02-09 13:10:22","","10.1177/0040517518790969","","",,,,,10,2.00,3,4,5,"… the Kubelka–Munk derivation theory to calculate the optical area density of the fiber assembly based on the Kubelka–Munk … The accuracy of this derived Kubelka–Munk equation was …","","https://scholar.google.com/scholar?q=related:OVefvU9FUtQJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
23,"L Liu, R Gong, D Huang, Y Nie, C Liu","Calculation of emittance of a coating layer with the Kubelka–Munk theory and the Mie-scattering model",2005,"JOSA A","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=JOSAA-22-11-2424","https://scholar.google.com/scholar?cites=6311141860033927487&as_sdt=2005&sciodt=2007&hl=en",185,"2024-02-09 13:10:22","","","","",,,,,23,1.21,5,5,19,"The radiative transfer equation in a coating layer with a not too high concentration of pigment particles, which is attached to a substrate, is resolved in terms of Kubelka–Munk theory and …","","https://scholar.google.com/scholar?q=related:P5lrdhWulVcJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
4,"C Sandoval","Generalized kubelka-munk theory-a derivation and extension from radiative transfer",2016,"","search.proquest.com","https://search.proquest.com/openview/ae5bcf24c704277de5e2724164794ed7/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=13054028333969236566&as_sdt=2005&sciodt=2007&hl=en",186,"2024-02-09 13:10:22","BOOK","","","",,,,,4,0.50,4,1,8,"… Rather than computing the full specific intensity, Kubelka-Munk … The KubelkaMunk equations form a 2×2 system that is much … It is well known that the Kubelka-Munk equations are limited …","https://escholarship.org/content/qt5gq397jd/qt5gq397jd.pdf","https://scholar.google.com/scholar?q=related:VuIeRps5KbUJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
1,"V Pollak","Kubelka-Munk Theory",1979,"Densitometry in Thin Layer Chromatography: Practice …","John Wiley &Sons","","https://scholar.google.com/scholar?cites=6155538936760650813&as_sdt=2005&sciodt=2007&hl=en",187,"2024-02-09 13:10:22","CITATION","","","",,,,,1,0.02,1,1,45,"","","https://scholar.google.com/scholar?q=related:PUy0rgzebFUJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"M Wu, Z Lu, H Hu, Y Chen, X Sun","Modified addition theorem on Kubelka-Munk transmission law for mass prediction of each primary in two-mixed cotton fiber blends",2024,"Textile Research Journal","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/00405175231221299","",188,"2024-02-09 13:10:22","","10.1177/00405175231221299","","",,,,,0,0.00,0,5,1,"Unclear light propagation in mixed fibers has resulted in unachievable masses of primary fibers, in particular thin two-mixed fiber assemblies for decades. Hereby, a modified mixed …","","https://scholar.google.com/scholar?q=related:np84qYc27DcJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
27,"A Mandelis, JP Grossman","Perturbation theoretical approach to the generalized Kubelka-Munk problem in nonhomogeneous optical media",1992,"Applied spectroscopy","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1366/0003702924124754","https://scholar.google.com/scholar?cites=4128124608052403337&as_sdt=2005&sciodt=2007&hl=en",189,"2024-02-09 13:10:22","","10.1366/0003702924124754","","",,,,,27,0.84,14,2,32,"… The generalized Kubelka-Munk problem is considered in … The Kubelka-Munk (KM) theory 1 has found wide acceptance … use of the KM theory is through the ""Kubelka-Munk function"": …","https://www.academia.edu/download/39733423/Perturbation_theoretical_approach_to_the20151105-15460-11rd63m.pdf","https://scholar.google.com/scholar?q=related:iRyDk3ULSjkJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
10,"WY Wang, JC Chiou, WX Chen, JL Yu, CW Kan","Biosafety evaluation and quantitative determination of poly (hexamethylene biguanide)(PHMB) coated on cellulosic fabrics by Kubelka–Munk equation",2021,"Cellulose","Springer","https://link.springer.com/article/10.1007/s10570-021-03939-y","https://scholar.google.com/scholar?cites=8973204642460685768&as_sdt=2005&sciodt=2007&hl=en",190,"2024-02-09 13:10:22","","10.1007/s10570-021-03939-y","","",,,,,10,3.33,2,5,3,"… Kubelka–Munk equation in the present study. However, low toxicity does not mean innocuity. It has been reported that the median lethal dose (LD 50 ) of PHMB in acute study is 25.6 mg…","https://www.researchsquare.com/article/rs-174148/latest.pdf","https://scholar.google.com/scholar?q=related:yFXBihQ6h3wJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
13,"HA Gaonkar, D Kumar, R Ramasubramaniam…","Decoupling scattering and absorption of turbid samples using a simple empirical relation between coefficients of the Kubelka–Munk and radiative transfer theories",2014,"Applied optics","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=ao-53-13-2892","https://scholar.google.com/scholar?cites=11913516198966145167&as_sdt=2005&sciodt=2007&hl=en",191,"2024-02-09 13:10:22","","","","",,,,,13,1.30,3,4,10,"… By measuring the total transmittance and total reflectance (diffuse and collimated) of turbid samples and using an empirical relation between the coefficients of the Kubelka–Munk and …","https://www.researchgate.net/profile/Rajagopal-Ramasubramaniam/publication/263053384_Decoupling_scattering_and_absorption_of_turbid_samples_using_a_simple_empirical_relation_between_coefficients_of_the_Kubelka-Munk_and_radiative_transfer_theories/links/02e7e539e699aa7490000000/Decoupling-scattering-and-absorption-of-turbid-samples-using-a-simple-empirical-relation-between-coefficients-of-the-Kubelka-Munk-and-radiative-transfer-theories.pdf","https://scholar.google.com/scholar?q=related:jzA9ydxPVaUJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
17,"FM Abed","Pigment identification of paintings based on Kubelka-Munk theory and spectral images",2014,"","search.proquest.com","https://search.proquest.com/openview/f5055d811275e74da5e8fa8fc8bed047/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=14805989448535895053&as_sdt=2005&sciodt=2007&hl=en",192,"2024-02-09 13:10:22","BOOK","","","",,,,,17,1.70,17,1,10,"The preservation of cultural heritage and treatment thereof are delicate responsibilities that demand the best possible technologies and extreme care to avoid any irreversible loss. It …","","https://scholar.google.com/scholar?q=related:DewpPPVwec0J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"W Schirmacher, G Ruocco","Diffusion of light in turbid media and Kubelka-Munk theory",2023,"arXiv preprint arXiv:2303.04065","arxiv.org","https://arxiv.org/abs/2303.04065","",193,"2024-02-09 13:10:22","","","","",,,,,0,0.00,0,2,1,"… We show that the Kubelka-Munk equations for the description … This enables us to identify uniquely the Kubelka-Munk … Without internal reflections we recover the Kubelka-Munk …","https://arxiv.org/pdf/2303.04065","https://scholar.google.com/scholar?q=related:iWNzyBwHs4gJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
3,"K Simon","A stochastic interpretation of Kubelka-Munk",2002,"Conference on Colour in Graphics, Imaging, and …","library.imaging.org","https://library.imaging.org/admin/apis/public/api/ist/website/downloadArticle/cgiv/1/1/art00099","https://scholar.google.com/scholar?cites=8034366897347649854&as_sdt=2005&sciodt=2007&hl=en",194,"2024-02-09 13:10:22","PDF","","","",,,,,3,0.14,3,1,22,"Understanding reflection is one of the key competences in graphic arts industry. A very popular approach was given by KUBELKA-MUNK [1] who derived a simple relationship between …","https://library.imaging.org/admin/apis/public/api/ist/website/downloadArticle/cgiv/1/1/art00099","https://scholar.google.com/scholar?q=related:PmGQDyDOf28J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
7,"AJM Lenz, P Clemente, V Climent, J Lancis…","Imaging the optical properties of turbid media with single-pixel detection based on the Kubelka–Munk model",2019,"Optics Letters","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=ol-44-19-4797","https://scholar.google.com/scholar?cites=8536408396452856133&as_sdt=2005&sciodt=2007&hl=en",195,"2024-02-09 13:10:22","","","","",,,,,7,1.40,1,5,5,"We present a diffuse optical imaging system with structured illumination and integrated detection based on the Kubelka–Munk light propagation model for the spatial characterization of …","https://repositori.uji.es/xmlui/bitstream/handle/10234/185009/67061.pdf?sequence=1","https://scholar.google.com/scholar?q=related:RQE8cDVqd3YJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"MN Carney","The Impact of the Optical Phenomena of Color Adjustment Potential and Kubelka-Munk Layering of Dental Composite Resins on Modern Esthetic Dentistry",2015,"","search.proquest.com","https://search.proquest.com/openview/11852f02c344d2e009fbb35374ca8d39/1?pq-origsite=gscholar&cbl=18750","",196,"2024-02-09 13:10:22","BOOK","","","",,,,,0,0.00,0,1,9,"… and the layering effect derived from the Kubelka-Munk Theories of Reflection are two such … through incorporation of the optical characterization, Kubelka-Munk (KM) layering, and …","","https://scholar.google.com/scholar?q=related:umTxyqq0Tg4J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"M Mrango","Novel Linearisation of the Single Constant Kubelka-Munk Equation for Accurate Textile Dye Recipe Prediction and Determination of Fixation of Reactive Dyes to …",2014,"","escholar.manchester.ac.uk","https://www.escholar.manchester.ac.uk/uk-ac-man-scw:240850","",197,"2024-02-09 13:10:22","","","","",,,,,0,0.00,0,1,10,"… recipe prediction based on the single constant Kubelka-Munk model. A new model for dye … Schuster-Kubelka-Munk theory. One limitation of the single constant Kubelka-Munk theory is …","","https://scholar.google.com/scholar?q=related:TGfJSMlLezMJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
8,"JD Lindberg, JB Gillespie","Kubelka-Munk optical properties of a barium sulfate white reflectance standard: a comment",1977,"Applied Optics","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=ao-16-10-2627_1","https://scholar.google.com/scholar?cites=8088338408481426342&as_sdt=2005&sciodt=2007&hl=en",198,"2024-02-09 13:10:22","","","","",,,,,8,0.17,4,2,47,"… [1],[2] The method itself requires that one know the Kubelka-Munk optical properties of a white … [4] have determined the Kubelka-Munk scattering coefficients for this white standard, a …","","https://scholar.google.com/scholar?q=related:pguvvO2MP3AJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"RJ Lipert, A Hazen-Bosveld, MD Porter, DB Gazda","Spectrophotometric color matching: A straightforward alternative to kubelka-munk analysis of reflectance data for readout of water quality monitoring disks",2005,"SAE transactions","JSTOR","https://www.jstor.org/stable/44682753","",199,"2024-02-09 13:10:22","","","","",,,,,0,0.00,0,4,19,"… The C-SPE methods that we have developed use the Kubelka-Munk function for … transformed to obtain the value of the Kubelka-Munk function at the appropriate analytical wavelength. …","","https://scholar.google.com/scholar?q=related:ZxmsvbUV_skJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"LM Schabbach, MC Fredel, CO Petter…","COLOUR IN OPAQUE CERAMIC GLAZES: FORMULATION WITH KUBELKA-MUNK MODEL",2006,"Qualicer 2006. IX World …","qualicer.org","http://www.qualicer.org/recopilatorio/ponencias/pdfs/0632430e.pdf","",200,"2024-02-09 13:10:22","","","","",,,,,0,0.00,0,4,18,"… KubelkaMunk model allows relating colour with the concentration of the added pigments. In this work the efficiency of the Kubelka-Munk … of the mixture in the Kubelka-Munk (Equation 1): …","","https://scholar.google.com/scholar?q=related:f1BC9mWVrGsJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
